job_id,user_id,printer_id,print_time,page_count,duplex,color,paper_size,document_type,cost
JOB1208,USR272,PRN022,"2024-08-25 16:11:10",147,1,0,A3,contract,11.82
JOB1209,USR076,PRN018,"2024-08-25 16:47:21",82,1,0,A3,invoice,4.72
JOB1210,USR124,PRN015,"2024-08-25 17:16:41",134,1,1,A3,report,16.18
JOB1211,USR213,PRN018,"2024-08-25 20:48:59",44,1,0,A4,report,10.3
JOB1212,USR202,PRN018,"2024-08-26 17:22:30",6,1,1,Letter,blueprint,14.15
JOB1213,USR124,PRN025,"2024-08-26 22:54:36",85,1,0,A3,report,19.63
JOB1214,USR272,PRN002,"2024-08-27 00:40:04",355,1,1,Letter,report,2.31
JOB1215,USR151,PRN010,"2024-08-28 14:11:24",158,1,0,A3,invoice,5.61
JOB1216,USR105,PRN004,"2024-08-28 17:41:47",86,1,1,A3,invoice,15.69
JOB1217,USR241,PRN020,"2024-08-28 18:47:31",299,0,1,A3,invoice,18.02
JOB1218,USR132,PRN003,"2024-08-29 02:04:41",194,0,0,A4,brochure,15.47
JOB1219,USR029,PRN010,"2024-08-29 07:27:39",231,0,0,Letter,invoice,17.18
JOB1220,USR225,PRN007,"2024-08-29 18:41:49",32,1,1,A4,technical_spec,17.83
JOB1221,USR039,PRN012,"2024-08-30 01:22:30",269,0,0,A3,contract,3.97
JOB1222,USR196,PRN012,"2024-08-30 01:57:12",77,0,1,A3,report,14.29
JOB1223,USR075,PRN008,"2024-08-30 06:04:15",310,0,0,Letter,report,2.19
JOB1224,USR284,PRN024,"2024-08-30 12:31:14",67,1,0,Letter,blueprint,6.04
JOB1225,USR314,PRN018,"2024-08-30 17:27:35",82,0,1,A4,blueprint,12.94
JOB1226,USR041,PRN019,"2024-08-30 20:16:13",57,0,0,A4,report,18.04
JOB1227,USR197,PRN011,"2024-08-31 01:35:10",142,0,0,A4,blueprint,0.54
JOB1228,USR272,PRN022,"2024-08-31 07:33:57",92,1,1,A4,brochure,19.44
JOB1229,USR315,PRN002,"2024-08-31 15:41:18",332,0,1,A4,blueprint,5.89
JOB1230,USR307,PRN021,"2024-08-31 18:28:48",89,1,0,A3,memo,13.05
JOB1231,USR288,PRN016,"2024-08-31 20:04:40",160,1,1,A3,invoice,1.81
JOB1232,USR054,PRN003,"2024-08-31 21:45:32",176,1,0,A4,blueprint,12.81
JOB1233,USR017,PRN005,"2024-08-31 22:49:05",152,1,1,A3,brochure,11.25
JOB1234,USR310,PRN016,"2024-09-01 07:14:44",160,1,1,A4,invoice,4.27
JOB1235,USR181,PRN002,"2024-09-01 13:53:56",77,0,0,Letter,blueprint,1.32
JOB1236,USR185,PRN006,"2024-09-01 22:58:09",353,1,0,Letter,memo,1.77
JOB1237,USR085,PRN006,"2024-09-02 00:53:09",341,1,1,A4,brochure,5.42
JOB1238,USR331,PRN009,"2024-09-02 02:14:46",88,1,0,A3,contract,13.53
JOB1239,USR133,PRN009,"2024-09-02 22:48:36",24,0,0,A4,blueprint,18.81
JOB1240,USR042,PRN024,"2024-09-03 03:07:53",263,1,1,A4,report,2.22
JOB1241,USR289,PRN025,"2024-09-03 16:06:48",196,0,1,Letter,brochure,2.89
JOB1242,USR176,PRN017,"2024-09-03 16:47:34",170,1,0,Letter,invoice,17.31
JOB1243,USR141,PRN014,"2024-09-04 20:44:54",237,1,0,Letter,report,16.86
JOB1244,USR237,PRN006,"2024-09-05 17:00:42",374,1,1,Letter,technical_spec,0.6
JOB1245,USR180,PRN012,"2024-09-07 13:16:35",359,0,0,Letter,contract,11.74
JOB1246,USR066,PRN003,"2024-09-07 21:26:11",369,0,0,Letter,invoice,14.78
JOB1247,USR087,PRN004,"2024-09-08 01:16:09",293,0,0,A3,technical_spec,17.36
JOB1248,USR047,PRN009,"2024-09-08 11:12:00",42,0,1,Letter,memo,12.79
JOB1249,USR330,PRN018,"2024-09-08 11:33:56",40,1,1,Letter,brochure,12.73
JOB1250,USR267,PRN013,"2024-09-08 15:24:26",328,1,1,A4,report,11.61
JOB1251,USR224,PRN011,"2024-09-08 18:51:04",378,1,1,A4,brochure,13.73
JOB1252,USR275,PRN013,"2024-09-08 19:27:37",238,0,1,A3,report,12.74
JOB1253,USR240,PRN021,"2024-09-09 01:24:30",127,0,1,Letter,brochure,18.33
JOB1254,USR135,PRN008,"2024-09-09 05:45:17",88,0,1,A3,technical_spec,2.09
JOB1255,USR060,PRN015,"2024-09-09 22:41:21",173,1,0,A3,blueprint,19.14
JOB1256,USR287,PRN019,"2024-09-10 02:59:57",108,0,0,Letter,invoice,9.03
JOB1257,USR182,PRN020,"2024-09-10 06:10:52",133,1,0,Letter,technical_spec,19.44
JOB1258,USR167,PRN001,"2024-09-10 14:51:07",152,1,1,A4,invoice,3.74
JOB1259,USR269,PRN019,"2024-09-10 22:13:39",201,0,0,A3,contract,15.97
JOB1260,USR249,PRN009,"2024-09-11 10:35:01",152,0,0,Letter,technical_spec,9.03
JOB1261,USR082,PRN016,"2024-09-11 17:00:24",42,0,0,Letter,invoice,14.65
JOB1262,USR259,PRN005,"2024-09-11 23:45:33",157,1,1,A3,memo,18.74
JOB1263,USR299,PRN001,"2024-09-12 15:38:30",111,1,0,A4,memo,7.37
JOB1264,USR257,PRN009,"2024-09-12 19:09:36",103,0,0,A3,contract,13.75
JOB1265,USR004,PRN001,"2024-09-12 21:31:48",127,0,0,A4,technical_spec,9.27
JOB1266,USR192,PRN015,"2024-09-12 22:13:27",189,0,0,A3,invoice,11.71
JOB1267,USR239,PRN024,"2024-09-13 02:17:42",153,0,1,A4,invoice,3.14
JOB1268,USR166,PRN017,"2024-09-13 03:52:52",220,1,0,A3,blueprint,7.07
JOB1269,USR135,PRN008,"2024-09-13 10:42:05",303,1,0,Letter,contract,8.63
JOB1270,USR084,PRN017,"2024-09-13 18:01:33",295,1,0,A3,memo,14.34
JOB1271,USR018,PRN015,"2024-09-14 12:40:59",66,0,1,Letter,memo,15.6
JOB1272,USR104,PRN017,"2024-09-14 14:51:17",378,0,1,A3,technical_spec,16.84
JOB1273,USR154,PRN001,"2024-09-14 16:32:33",275,0,0,A4,invoice,18.92
JOB1274,USR037,PRN018,"2024-09-14 23:54:12",285,0,1,A3,memo,4.81
JOB1275,USR121,PRN008,"2024-09-15 01:31:25",45,1,1,A3,memo,15.17
JOB1276,USR315,PRN022,"2024-09-15 03:58:07",196,0,0,Letter,invoice,7.8
JOB1277,USR221,PRN013,"2024-09-15 05:39:59",30,0,1,Letter,report,4.12
JOB1278,USR285,PRN007,"2024-09-15 19:04:36",190,0,1,A3,contract,15
JOB1279,USR056,PRN023,"2024-09-16 14:16:52",33,1,1,A4,report,17.57
JOB1280,USR162,PRN013,"2024-09-16 23:40:07",393,1,1,A4,report,10.71
JOB1281,USR035,PRN007,"2024-09-17 00:51:04",299,0,0,Letter,brochure,10.33
JOB1282,USR284,PRN004,"2024-09-17 07:19:43",23,1,1,Letter,memo,17.69
JOB1283,USR146,PRN021,"2024-09-17 11:15:33",119,1,1,A3,technical_spec,13.73
JOB1284,USR111,PRN014,"2024-09-17 11:24:37",197,0,1,A3,contract,3.71
JOB1285,USR277,PRN024,"2024-09-17 16:57:10",181,0,1,Letter,contract,15.65
JOB1286,USR020,PRN025,"2024-09-17 19:29:20",53,1,1,A3,report,11.46
JOB1287,USR021,PRN016,"2024-09-17 21:01:59",129,0,1,A4,report,8.97
JOB1288,USR107,PRN004,"2024-09-17 21:09:13",226,0,1,A4,brochure,7.38
JOB1289,USR039,PRN012,"2024-09-17 21:57:02",2,0,0,A4,technical_spec,10.69
JOB1290,USR003,PRN011,"2024-09-18 00:02:19",261,1,0,A3,technical_spec,15.9
JOB1291,USR136,PRN005,"2024-09-18 02:33:00",357,0,1,A4,technical_spec,2.05
JOB1292,USR259,PRN005,"2024-09-18 06:42:39",370,1,0,A3,invoice,9.8
JOB1293,USR229,PRN011,"2024-09-18 16:10:18",223,0,1,Letter,memo,9.86
JOB1294,USR321,PRN011,"2024-09-18 20:44:40",256,1,1,A4,blueprint,5.93
JOB1295,USR329,PRN005,"2024-09-18 22:06:39",82,1,0,A3,contract,12.06
JOB1296,USR088,PRN019,"2024-09-19 12:58:14",398,1,0,Letter,report,12.39
JOB1297,USR293,PRN011,"2024-09-19 14:12:20",200,0,0,Letter,technical_spec,10.07
JOB1298,USR015,PRN024,"2024-09-19 18:04:10",260,0,0,A3,blueprint,12.34
JOB1299,USR093,PRN019,"2024-09-19 20:26:47",113,0,0,A4,brochure,2.9
JOB1300,USR159,PRN013,"2024-09-19 21:28:38",86,0,0,A4,contract,13.58
JOB1301,USR277,PRN004,"2024-09-20 02:10:33",168,0,0,A4,technical_spec,18.49
JOB1302,USR232,PRN016,"2024-09-20 02:29:14",122,1,0,Letter,brochure,11.77
JOB1303,USR265,PRN022,"2024-09-20 02:38:09",49,0,1,A4,memo,16.45
JOB1304,USR250,PRN005,"2024-09-20 09:59:28",227,0,1,A4,invoice,12.08
JOB1305,USR064,PRN019,"2024-09-20 13:02:47",104,0,0,Letter,report,6.5
JOB1306,USR223,PRN011,"2024-09-20 13:37:56",179,1,1,A3,blueprint,7.73
JOB1307,USR330,PRN008,"2024-09-20 16:27:02",31,0,1,A3,brochure,8.05
JOB1308,USR320,PRN008,"2024-09-20 18:11:28",207,1,0,A4,contract,16.42
JOB1309,USR244,PRN022,"2024-09-20 19:13:49",371,1,1,A3,memo,4.98
JOB1310,USR260,PRN022,"2024-09-20 20:17:50",70,1,0,Letter,blueprint,13.91
JOB1311,USR038,PRN016,"2024-09-21 07:22:28",68,0,1,Letter,brochure,10.42
JOB1312,USR172,PRN008,"2024-09-21 14:38:23",383,0,1,A3,technical_spec,3.66
JOB1313,USR058,PRN015,"2024-09-21 14:55:43",157,1,0,A4,contract,7.01
JOB1314,USR318,PRN021,"2024-09-21 19:14:09",167,1,1,Letter,brochure,6.75
JOB1315,USR121,PRN008,"2024-09-21 23:42:50",286,0,0,Letter,memo,16.94
JOB1316,USR032,PRN005,"2024-09-22 04:13:26",223,0,1,A4,brochure,14.75
JOB1317,USR215,PRN024,"2024-09-22 11:18:48",43,0,0,Letter,invoice,18.68
JOB1318,USR252,PRN011,"2024-09-22 14:36:34",132,1,0,Letter,blueprint,5.25
JOB1319,USR067,PRN016,"2024-09-22 21:01:39",39,1,0,Letter,report,13.93
JOB1320,USR119,PRN025,"2024-09-23 22:29:43",290,1,0,A4,blueprint,14.29
JOB1321,USR241,PRN010,"2024-09-24 01:48:38",400,1,1,A3,contract,11.06
JOB1322,USR164,PRN008,"2024-09-24 02:35:19",182,1,1,Letter,contract,11.82
JOB1323,USR017,PRN025,"2024-09-24 02:58:02",303,0,1,Letter,brochure,7.65
JOB1324,USR143,PRN005,"2024-09-25 13:27:22",133,1,1,A4,memo,15.96
JOB1325,USR175,PRN020,"2024-09-25 18:11:01",191,0,1,A4,blueprint,15.71
JOB1326,USR268,PRN017,"2024-09-27 07:14:36",2,1,0,Letter,blueprint,4.57
JOB1327,USR209,PRN007,"2024-09-27 08:30:01",317,0,1,A4,blueprint,1.52
JOB1328,USR322,PRN020,"2024-09-28 06:41:46",250,1,1,A3,report,18.28
JOB1329,USR160,PRN020,"2024-09-28 12:09:00",253,1,1,Letter,technical_spec,11.71
JOB1330,USR125,PRN010,"2024-09-28 12:53:42",291,1,0,A4,brochure,18.05
JOB1331,USR131,PRN020,"2024-09-29 17:54:31",313,0,0,Letter,contract,15.19
JOB1332,USR149,PRN016,"2024-09-30 07:14:40",64,0,0,A3,memo,1.04
JOB1333,USR324,PRN024,"2024-09-30 12:16:08",54,1,1,Letter,invoice,4.9
JOB1334,USR162,PRN013,"2024-10-01 00:19:16",333,0,0,A4,invoice,16.88
JOB1335,USR152,PRN020,"2024-10-01 06:55:38",273,1,1,Letter,blueprint,1.89
JOB1336,USR203,PRN025,"2024-10-01 16:45:42",310,1,1,Letter,brochure,2.21
JOB1337,USR305,PRN019,"2024-10-01 20:03:29",225,1,1,Letter,report,16.63
JOB1338,USR102,PRN019,"2024-10-01 20:39:01",59,0,0,A3,contract,9.24
JOB1339,USR157,PRN001,"2024-10-02 09:29:51",153,0,0,Letter,blueprint,1.62
JOB1340,USR181,PRN012,"2024-10-02 14:15:44",302,0,0,Letter,brochure,15.19
JOB1341,USR243,PRN018,"2024-10-03 00:48:58",148,0,0,Letter,technical_spec,12.96
JOB1342,USR251,PRN017,"2024-10-03 05:29:09",78,1,0,Letter,contract,19.09
JOB1343,USR225,PRN017,"2024-10-03 05:59:54",384,1,0,A4,contract,5.25
JOB1344,USR078,PRN021,"2024-10-03 13:53:35",23,1,0,A3,contract,18.7
JOB1345,USR129,PRN006,"2024-10-03 15:24:30",102,1,1,Letter,brochure,7.58
JOB1346,USR288,PRN016,"2024-10-03 21:49:08",379,1,0,A4,brochure,9.34
JOB1347,USR060,PRN005,"2024-10-03 23:29:27",300,0,0,Letter,memo,15.03
JOB1348,USR260,PRN022,"2024-10-04 10:05:16",302,1,0,A4,technical_spec,3.44
JOB1349,USR098,PRN005,"2024-10-05 02:47:03",284,0,0,Letter,technical_spec,5.28
JOB1350,USR214,PRN018,"2024-10-05 03:23:54",176,0,0,Letter,memo,5.89
JOB1351,USR034,PRN012,"2024-10-05 07:35:49",280,0,0,A3,blueprint,11.35
JOB1352,USR199,PRN004,"2024-10-05 08:12:25",120,1,1,Letter,technical_spec,10.45
JOB1353,USR030,PRN010,"2024-10-05 09:54:45",319,0,0,A4,brochure,12.66
JOB1354,USR079,PRN007,"2024-10-05 15:48:54",135,0,1,Letter,invoice,4.11
JOB1355,USR066,PRN003,"2024-10-06 00:29:28",18,0,1,Letter,technical_spec,18.31
JOB1356,USR177,PRN019,"2024-10-06 11:44:06",172,1,0,A4,technical_spec,7.39
JOB1357,USR109,PRN001,"2024-10-06 20:17:29",236,1,0,A3,invoice,0.46
JOB1358,USR246,PRN019,"2024-10-07 00:38:36",282,1,1,Letter,report,16.25
JOB1359,USR216,PRN006,"2024-10-07 05:39:55",202,1,0,A3,blueprint,6.41
JOB1360,USR047,PRN009,"2024-10-07 20:38:18",66,0,0,Letter,memo,17.63
JOB1361,USR235,PRN010,"2024-10-07 23:06:59",366,1,1,A4,technical_spec,14.3
JOB1362,USR312,PRN009,"2024-10-08 05:55:22",98,1,1,A3,report,3.89
JOB1363,USR003,PRN021,"2024-10-08 07:43:59",161,0,0,A3,report,15.33
JOB1364,USR317,PRN011,"2024-10-08 17:15:48",318,0,0,Letter,memo,19.04
JOB1365,USR326,PRN008,"2024-10-08 19:38:36",380,1,0,A3,memo,12.59
JOB1366,USR319,PRN001,"2024-10-08 22:06:25",301,1,0,A4,brochure,3.92
JOB1367,USR317,PRN021,"2024-10-09 02:32:44",174,1,1,A4,contract,15.08
JOB1368,USR182,PRN010,"2024-10-09 05:48:55",347,1,0,Letter,brochure,14.69
JOB1369,USR008,PRN012,"2024-10-09 07:40:30",328,1,1,Letter,invoice,10.81
JOB1370,USR198,PRN017,"2024-10-09 08:32:20",145,1,0,A3,report,1.33
JOB1371,USR192,PRN005,"2024-10-09 10:30:20",256,0,0,Letter,technical_spec,1.79
JOB1372,USR067,PRN006,"2024-10-09 11:55:18",267,0,0,A4,invoice,2.55
JOB1373,USR243,PRN018,"2024-10-09 14:23:59",358,0,1,A3,brochure,13.02
JOB1374,USR017,PRN005,"2024-10-10 08:35:12",363,0,0,Letter,invoice,10.24
JOB1375,USR295,PRN022,"2024-10-10 15:38:42",140,1,1,Letter,blueprint,14.89
JOB1376,USR183,PRN014,"2024-10-10 16:46:57",22,0,1,Letter,contract,13.93
JOB1377,USR206,PRN008,"2024-10-11 02:17:49",211,1,1,A3,contract,13.6
JOB1378,USR083,PRN016,"2024-10-11 08:16:22",400,0,1,A4,invoice,1.32
JOB1379,USR308,PRN013,"2024-10-11 20:13:37",77,0,1,Letter,technical_spec,6.5
JOB1380,USR060,PRN025,"2024-10-11 21:59:54",11,0,1,A3,memo,10.31
JOB1381,USR204,PRN019,"2024-10-12 00:48:07",42,1,0,Letter,technical_spec,13.35
JOB1382,USR273,PRN015,"2024-10-12 01:12:44",56,1,0,A3,blueprint,17.8
JOB1383,USR266,PRN005,"2024-10-12 15:50:19",155,1,0,Letter,contract,10.33
JOB1384,USR288,PRN006,"2024-10-12 17:29:08",18,0,0,A3,brochure,14.94
JOB1385,USR284,PRN024,"2024-10-12 17:53:53",338,0,0,A3,brochure,19.19
JOB1386,USR087,PRN014,"2024-10-13 00:00:57",47,1,0,A4,invoice,6.46
JOB1387,USR267,PRN023,"2024-10-13 03:26:54",248,0,1,A3,technical_spec,5.54
JOB1388,USR017,PRN005,"2024-10-13 07:18:57",117,0,0,Letter,invoice,9.04
JOB1389,USR030,PRN010,"2024-10-13 11:00:29",96,0,1,Letter,brochure,13.89
JOB1390,USR033,PRN022,"2024-10-13 14:09:08",265,0,0,A4,report,16.92
JOB1391,USR128,PRN023,"2024-10-13 20:29:01",336,1,0,A3,contract,7.72
JOB1392,USR173,PRN011,"2024-10-14 18:41:11",89,1,1,A3,brochure,8.79
JOB1393,USR033,PRN012,"2024-10-14 20:49:38",310,0,1,Letter,brochure,10.25
JOB1394,USR283,PRN007,"2024-10-14 21:32:35",298,1,1,A4,brochure,14.47
JOB1395,USR233,PRN017,"2024-10-15 06:18:07",191,0,0,A4,report,13.57
JOB1396,USR228,PRN007,"2024-10-15 07:30:42",45,0,0,Letter,brochure,3.76
JOB1397,USR300,PRN012,"2024-10-15 12:41:04",91,1,0,A4,report,5.9
JOB1398,USR060,PRN005,"2024-10-16 05:20:31",380,0,0,A4,technical_spec,9.67
JOB1399,USR116,PRN005,"2024-10-16 09:33:43",168,1,0,A3,report,6.79
JOB1400,USR187,PRN020,"2024-10-16 11:58:04",197,1,0,A3,brochure,5.75
JOB1401,USR023,PRN017,"2024-10-18 15:36:56",391,0,1,A3,invoice,17.61
JOB1402,USR112,PRN005,"2024-10-19 10:44:08",273,1,1,Letter,report,16.57
JOB1403,USR055,PRN004,"2024-10-19 23:29:50",266,0,0,A3,report,18.39
JOB1404,USR128,PRN023,"2024-10-20 02:02:20",183,0,0,A3,report,13.82
JOB1405,USR142,PRN018,"2024-10-20 14:39:56",347,1,1,A3,invoice,2.97
JOB1406,USR153,PRN006,"2024-10-21 03:56:29",221,0,0,A4,contract,9.48
JOB1407,USR264,PRN019,"2024-10-21 11:30:02",177,0,0,Letter,report,0.61
JOB1408,USR175,PRN010,"2024-10-21 21:47:11",233,0,1,Letter,memo,7.12
JOB1409,USR234,PRN006,"2024-10-21 23:57:38",19,0,0,A3,contract,1.32
JOB1410,USR061,PRN005,"2024-10-22 04:55:10",12,0,1,Letter,invoice,8.18
JOB1411,USR129,PRN006,"2024-10-22 05:03:38",209,0,0,A3,blueprint,17.31
JOB1412,USR108,PRN010,"2024-10-22 06:24:26",397,0,1,A4,brochure,17.15
JOB1413,USR037,PRN018,"2024-10-22 10:56:40",122,0,1,A3,memo,10.34
JOB1414,USR319,PRN021,"2024-10-23 00:36:51",9,1,0,Letter,technical_spec,3.99
JOB1415,USR171,PRN002,"2024-10-23 04:13:49",136,1,1,Letter,report,14.57
JOB1416,USR294,PRN009,"2024-10-23 08:27:07",332,0,1,A4,contract,14.61
JOB1417,USR290,PRN010,"2024-10-23 14:46:21",235,1,1,A4,blueprint,18.72
JOB1418,USR119,PRN005,"2024-10-23 18:47:07",298,1,1,A4,memo,19.4
JOB1419,USR043,PRN007,"2024-10-23 19:23:36",11,1,0,A3,contract,9.9
JOB1420,USR088,PRN009,"2024-10-23 19:30:12",125,0,0,A4,contract,13.33
JOB1421,USR003,PRN021,"2024-10-23 20:20:33",276,1,0,A3,memo,5.73
JOB1422,USR072,PRN009,"2024-10-23 23:06:17",240,1,0,A4,memo,14.07
JOB1423,USR094,PRN016,"2024-10-23 23:41:52",63,0,0,A4,invoice,16.29
JOB1424,USR277,PRN004,"2024-10-24 09:23:44",78,0,1,A3,invoice,7.69
JOB1425,USR167,PRN001,"2024-10-24 14:19:50",167,1,1,A3,memo,14.65
JOB1426,USR100,PRN025,"2024-10-24 18:56:35",256,1,0,A3,invoice,15.07
JOB1427,USR180,PRN012,"2024-10-25 02:36:34",349,1,0,A3,technical_spec,19.28
JOB1428,USR237,PRN016,"2024-10-25 06:36:59",354,1,0,Letter,report,13.19
JOB1429,USR054,PRN003,"2024-10-25 23:26:55",389,0,0,A3,brochure,10.81
JOB1430,USR146,PRN011,"2024-10-26 01:50:15",364,0,0,Letter,invoice,13.15
JOB1431,USR130,PRN015,"2024-10-26 22:29:27",102,1,0,A4,blueprint,15.34
JOB1432,USR188,PRN024,"2024-10-26 22:55:53",125,1,1,A3,invoice,15.75
JOB1433,USR268,PRN007,"2024-10-27 03:34:22",48,0,0,A3,technical_spec,15.48
JOB1434,USR239,PRN014,"2024-10-27 08:53:43",388,0,0,Letter,report,15.95
JOB1435,USR140,PRN020,"2024-10-27 17:15:34",15,0,0,A3,technical_spec,7.87
JOB1436,USR090,PRN024,"2024-10-27 18:22:49",220,1,1,A3,report,12.43
JOB1437,USR032,PRN015,"2024-10-27 23:33:40",110,0,1,A3,report,8.64
JOB1438,USR092,PRN014,"2024-10-28 04:40:55",338,1,1,A3,report,18.25
JOB1439,USR152,PRN020,"2024-10-28 12:33:50",365,0,1,A3,brochure,1.59
JOB1440,USR272,PRN012,"2024-10-28 22:36:43",316,0,0,A3,memo,10.16
JOB1441,USR257,PRN019,"2024-10-28 23:05:21",54,1,1,A4,memo,13.28
JOB1442,USR197,PRN001,"2024-10-28 23:21:28",233,0,1,Letter,memo,10.81
JOB1443,USR290,PRN010,"2024-10-29 05:54:46",59,1,0,A4,memo,7.64
JOB1444,USR307,PRN001,"2024-10-29 16:51:19",60,1,0,A4,brochure,19.18
JOB1445,USR240,PRN001,"2024-10-29 20:50:53",384,1,1,Letter,report,16.27
JOB1446,USR302,PRN009,"2024-10-30 00:08:45",264,0,1,A4,invoice,4.11
JOB1447,USR153,PRN006,"2024-10-30 00:12:14",205,0,0,A3,contract,19.53
JOB1448,USR276,PRN004,"2024-10-30 06:35:33",11,0,0,A4,blueprint,13.4
JOB1449,USR255,PRN008,"2024-10-30 08:42:13",377,0,0,A4,brochure,10.62
JOB1450,USR276,PRN024,"2024-10-30 19:58:56",259,0,0,A3,contract,17.08
JOB1451,USR247,PRN008,"2024-10-30 22:55:44",353,1,1,A4,blueprint,5.7
JOB1452,USR214,PRN018,"2024-10-31 06:52:30",133,0,0,A4,invoice,18.51
JOB1453,USR183,PRN004,"2024-10-31 07:37:30",71,1,1,Letter,memo,15.73
JOB1454,USR161,PRN024,"2024-10-31 08:22:13",56,0,0,Letter,invoice,19.51
JOB1455,USR319,PRN001,"2024-10-31 08:42:53",25,1,0,A3,contract,18
JOB1456,USR319,PRN011,"2024-10-31 10:06:59",224,0,1,A3,brochure,12.25
JOB1457,USR173,PRN011,"2024-10-31 16:59:41",249,1,0,A4,invoice,5.78
JOB1458,USR321,PRN021,"2024-10-31 20:00:40",332,0,0,Letter,report,0.68
JOB1459,USR010,PRN003,"2024-10-31 22:13:02",150,0,0,Letter,blueprint,4.69
JOB1460,USR256,PRN015,"2024-11-01 04:48:30",366,0,1,A4,technical_spec,19.25
JOB1461,USR227,PRN016,"2024-11-01 14:20:58",107,1,0,Letter,brochure,4.23
JOB1462,USR259,PRN015,"2024-11-01 17:10:03",369,0,0,Letter,report,12.7
JOB1463,USR250,PRN025,"2024-11-01 20:19:05",198,0,1,Letter,brochure,16.03
JOB1464,USR051,PRN005,"2024-11-02 10:47:54",256,0,0,A3,contract,4.79
JOB1465,USR287,PRN009,"2024-11-03 06:51:37",227,0,1,A4,blueprint,16.65
JOB1466,USR321,PRN011,"2024-11-03 07:51:29",182,0,0,A4,memo,16.36
JOB1467,USR312,PRN019,"2024-11-03 12:14:31",394,0,0,A4,blueprint,6.6
JOB1468,USR280,PRN016,"2024-11-03 19:14:27",309,1,1,Letter,memo,12.17
JOB1469,USR007,PRN012,"2024-11-04 01:44:09",254,0,1,A4,contract,3.3
JOB1470,USR251,PRN007,"2024-11-04 02:50:48",78,0,1,A3,memo,10.01
JOB1471,USR326,PRN008,"2024-11-04 03:48:40",199,0,1,Letter,memo,19.38
JOB1472,USR308,PRN013,"2024-11-04 14:27:27",267,1,1,A4,blueprint,11.17
JOB1473,USR148,PRN016,"2024-11-04 15:49:45",273,0,0,A3,technical_spec,10.26
JOB1474,USR280,PRN016,"2024-11-04 22:17:46",137,1,0,Letter,memo,2.46
JOB1475,USR193,PRN023,"2024-11-04 23:41:27",359,0,1,A4,blueprint,3.15
JOB1476,USR062,PRN018,"2024-11-05 04:03:41",307,0,0,A4,contract,16.16
JOB1477,USR189,PRN016,"2024-11-05 04:17:12",37,1,1,A3,memo,8.81
JOB1478,USR243,PRN008,"2024-11-05 06:10:30",304,0,0,Letter,technical_spec,12.09
JOB1479,USR291,PRN016,"2024-11-05 07:26:41",118,1,0,Letter,invoice,12.88
JOB1480,USR297,PRN021,"2024-11-05 10:44:32",310,0,1,Letter,brochure,13.89
JOB1481,USR060,PRN015,"2024-11-05 12:58:38",257,1,1,A3,brochure,19.53
JOB1482,USR243,PRN008,"2024-11-05 21:19:46",312,1,0,Letter,invoice,10.67
JOB1483,USR120,PRN022,"2024-11-06 01:19:31",29,0,0,A4,report,14.34
JOB1484,USR096,PRN017,"2024-11-06 03:50:02",237,0,1,Letter,memo,6.12
JOB1485,USR157,PRN011,"2024-11-06 07:32:34",116,1,1,A4,technical_spec,11.28
JOB1486,USR234,PRN006,"2024-11-06 13:34:10",253,0,0,Letter,memo,6.79
JOB1487,USR165,PRN015,"2024-11-06 20:10:00",96,0,0,A4,blueprint,2.24
JOB1488,USR321,PRN001,"2024-11-07 12:51:43",276,0,1,A4,blueprint,15.61
JOB1489,USR186,PRN009,"2024-11-08 09:02:59",351,0,0,A3,memo,15.79
JOB1490,USR202,PRN018,"2024-11-08 15:43:08",309,1,0,Letter,blueprint,9.53
JOB1491,USR143,PRN025,"2024-11-09 00:42:19",74,0,0,A3,contract,17.89
JOB1492,USR221,PRN003,"2024-11-09 07:12:41",391,1,0,A3,technical_spec,19.49
JOB1493,USR018,PRN025,"2024-11-09 09:16:00",255,0,0,Letter,report,5.54
JOB1494,USR020,PRN015,"2024-11-09 11:20:29",313,0,0,A3,report,15.21
JOB1495,USR266,PRN005,"2024-11-09 12:25:31",193,1,0,A4,contract,19.63
JOB1496,USR165,PRN015,"2024-11-09 15:14:57",276,1,0,A3,blueprint,3.75
JOB1497,USR046,PRN009,"2024-11-09 19:06:09",396,1,1,Letter,contract,1.67
JOB1498,USR101,PRN020,"2024-11-09 20:44:55",379,1,1,A3,brochure,15.06
JOB1499,USR074,PRN015,"2024-11-10 03:25:51",311,0,0,A4,invoice,14.22
JOB1500,USR275,PRN003,"2024-11-10 19:48:53",387,1,1,A4,invoice,2.3
JOB1501,USR093,PRN019,"2024-11-11 09:36:35",356,1,0,A3,report,1.52
JOB1502,USR126,PRN006,"2024-11-11 09:37:08",182,1,0,A3,brochure,14.4
JOB1503,USR215,PRN004,"2024-11-11 13:07:28",68,0,1,A4,report,7.75
JOB1504,USR014,PRN004,"2024-11-11 22:53:23",375,1,0,A3,blueprint,15.56
JOB1505,USR030,PRN020,"2024-11-12 02:49:16",144,1,0,A4,contract,5.4
JOB1506,USR323,PRN006,"2024-11-12 08:03:27",303,0,1,Letter,report,15.24
JOB1507,USR054,PRN003,"2024-11-12 09:36:59",346,1,0,A3,contract,13.54
JOB1508,USR130,PRN025,"2024-11-12 16:23:28",280,1,1,Letter,invoice,3.1
JOB1509,USR034,PRN022,"2024-11-12 18:48:47",266,0,1,Letter,technical_spec,12.82
